1280,http://web.mta.info/nyct/service/,4th Ave & 14th St at SW corner,POINT (-73.99018400013593 40.73444400121308),L-N-Q-R-4-5-6
1278,http://web.mta.info/nyct/service/,4th Ave & 15th St at SW corner,POINT (-73.98979299965407 40.73518400101395),L-N-Q-R-4-5-6
1339,http://web.mta.info/nyct/service/,4th Ave & 15th St at SW corner,POINT (-73.99026500004705 40.735311000881744),L-N-Q-R-4-5-6
1595,http://web.mta.info/nyct/service/,4th Ave & 25th St at SE corner,POINT (-73.99795199980912 40.66032300048571),R
1901,http://web.mta.info/nyct/service/,4th Ave & 25th St at SW corner,POINT (-73.99822000013337 40.66048900074354),R
1597,http://web.mta.info/nyct/service/,4th Ave & 36th St at NE corner,POINT (-74.00411299954507 40.6543650010918),N-R
1596,http://web.mta.info/nyct/service/,4th Ave & 36th St at NW corner,POINT (-74.00449900014974 40.654490000922785),N-R
1598,http://web.mta.info/nyct/service/,4th Ave & 36th St at NW corner,POINT (-74.0043060003346 40.65467600110202),N-R
1599,http://web.mta.info/nyct/service/,4th Ave & 45th St at NE corner,POINT (-74.00933299995107 40.64938900091242),R
1601,http://web.mta.info/nyct/service/,4th Ave & 45th St at NE corner,POINT (-74.00945700056987 40.649265001216975),R
1600,http://web.mta.info/nyct/service/,4th Ave & 45th St at NW corner,POINT (-74.00972800017985 40.64942400101552),R
1602,http://web.mta.info/nyct/service/,4th Ave & 45th St at NW corner,POINT (-74.00960200017478 40.64954600111841),R
1902,http://web.mta.info/nyct/service/,4th Ave & 52nd St at NW corner (exit only),POINT (-74.0136880005718 40.645619001205716),R
1604,http://web.mta.info/nyct/service/,4th Ave & 53rd St at SE corner,POINT (-74.01441900047776 40.6444930004837),R
1606,http://web.mta.info/nyct/service/,4th Ave & 53rd St at SE corner,POINT (-74.01430900035321 40.644601000749645),R
1603,http://web.mta.info/nyct/service/,4th Ave & 53rd St at SW corner,POINT (-74.01468999984618 40.644653000856444),R
1605,http://web.mta.info/nyct/service/,4th Ave & 53rd St at SW corner,POINT (-74.01458599983962 40.64475600094253),R
1608,http://web.mta.info/nyct/service/,4th Ave & 59th St at NE corner,POINT (-74.01756099997152 40.64143500068463),N-R
1610,http://web.mta.info/nyct/service/,4th Ave & 59th St at NE corner,POINT (-74.01736199985001 40.64163300086479),N-R
1607,http://web.mta.info/nyct/service/,4th Ave & 59th St at NW corner,POINT (-74.01789699963767 40.64160600055081),N-R
1609,http://web.mta.info/nyct/service/,4th Ave & 59th St at NW corner,POINT (-74.01772199972568 40.641778000547916),N-R
1904,http://web.mta.info/nyct/service/,4th Ave & 60th St at SE corner,POINT (-74.01853100044588 40.640501000926776),N-R
1903,http://web.mta.info/nyct/service/,4th Ave & 60th St at SW corner,POINT (-74.0188569996071 40.64068200077466),N-R
1905,http://web.mta.info/nyct/service/,4th Ave & 68th St at NW corner (exit only),POINT (-74.02331300040471 40.635468000561325),R
1906,http://web.mta.info/nyct/service/,4th Ave & 76th St at NW corner (exit only),POINT (-74.02545899958021 40.63022100133029),R
1614,http://web.mta.info/nyct/service/,4th Ave & 77th St at NE corner,POINT (-74.02545200029057 40.62950300062895),R
